	MCT.f.0065	MCT.f.0070	MCT.f.0071	MCT.f.0072	MCT.f.0073	MCT.f.0074	MCT.f.0095	MCT.f.0099	MCT.f.0100	MCT.f.0260	MCT.f.0269	MCT.f.0449	MCT.f.0512	MCT.f.0562	MCT.f.0563	MCT.f.0564	MCT.f.0566	MCT.f.0598	MCT.f.0621	MCT.f.0622	MCT.f.0624	MCT.f.0625	MCT.f.0086	MCT.f.0120	MCT.f.0121	MCT.f.0122	MCT.f.0123	MCT.f.0124	MCT.f.0125	MCT.f.0128	MCT.f.0129	MCT.f.0130	MCT.f.0131	MCT.f.0132	MCT.f.0133	MCT.f.0134	MCT.f.0135	MCT.f.0136	MCT.f.0392	MCT.f.0393	MCT.f.0394	MCT.f.0396	MCT.f.0398	MCT.f.0399	MCT.f.0400	MCT.f.0401	MCT.f.0402	MCT.f.0403	MCT.f.0404	MCT.f.0405	MCT.f.0406	MCT.f.0407	MCT.f.0408	MCT.f.0477	MCT.f.0478	MCT.f.0479	MCT.f.0480	MCT.f.0481	MCT.f.0485	MCT.f.0486	MCT.f.0487	MCT.f.0488	MCT.f.0489	MCT.f.0490	MCT.f.0491	MCT.f.0492	MCT.f.0493	MCT.f.0523	MCT.f.0569	MCT.f.0571	MCT.f.0572	MCT.f.0573	MCT.f.0574	MCT.f.0575	MCT.f.0576	MCT.f.0579	MCT.f.0580	MCT.f.0581	MCT.f.0582	MCT.f.0583	MCT.f.0584	MCT.f.0585	MCT.f.0586	MCT.f.0587	MCT.f.0588	MCT.f.0589	MCT.f.0590	MCT.f.0591	MCT.f.0592	MCT.f.0593	MCT.f.0594	MCT.f.0595	MCT.f.0127	MCT.f.0154	MCT.f.0155	MCT.f.0156	MCT.f.0158	MCT.f.0160	MCT.f.0164	MCT.f.0165	MCT.f.0166	MCT.f.0167	MCT.f.0168	MCT.f.0169	MCT.f.0170	MCT.f.0240	MCT.f.0241	MCT.f.0242	MCT.f.0324	MCT.f.0332	MCT.f.0335	MCT.f.0358	MCT.f.0360	MCT.f.0361	MCT.f.0363	MCT.f.0365	MCT.f.0366	MCT.f.0417	MCT.f.0443	MCT.f.0444	MCT.f.0445	MCT.f.0446	MCT.f.0447	MCT.f.0448	MCT.f.0450	MCT.f.0451	MCT.f.0452	MCT.f.0453	MCT.f.0454	MCT.f.0456	MCT.f.0457	MCT.f.0458	MCT.f.0459	MCT.f.0472	MCT.f.0473	MCT.f.0476	MCT.f.0616	MCT.f.0617	MCT.f.0069	MCT.f.0239	MCT.f.0245	MCT.f.0248	MCT.f.0250	MCT.f.0251	MCT.f.0252	MCT.f.0254	MCT.f.0460	MCT.f.0461	MCT.f.0463	MCT.f.0465	MCT.f.0467	MCT.f.0468	MCT.f.0469	MCT.f.0470	MCT.f.0471	MCT.f.0533	MCT.f.0534	MCT.f.0542	MCT.f.0543	MCT.f.0001	MCT.f.0002	MCT.f.0003	MCT.f.0004	MCT.f.0005	MCT.f.0007	MCT.f.0008	MCT.f.0009	MCT.f.0010	MCT.f.0011	MCT.f.0012	MCT.f.0013	MCT.f.0014	MCT.f.0015	MCT.f.0016	MCT.f.0017	MCT.f.0205	MCT.f.0207	MCT.f.0208	MCT.f.0211	MCT.f.0214	MCT.f.0216	MCT.f.0217	MCT.f.0219	MCT.f.0220	MCT.f.0256	MCT.f.0257	MCT.f.0258	MCT.f.0259	MCT.f.0261	MCT.f.0264	MCT.f.0265	MCT.f.0266	MCT.f.0267	MCT.f.0268	MCT.f.0270	MCT.f.0271	MCT.f.0272	MCT.f.0614	MCT.f.0138	MCT.f.0139	MCT.f.0140	MCT.f.0142	MCT.f.0143	MCT.f.0146	MCT.f.0147	MCT.f.0148	MCT.f.0149	MCT.f.0150	MCT.f.0152	MCT.f.0153	MCT.f.0006	MCT.f.0605	MCT.f.0606	MCT.f.0607	MCT.f.0609	MCT.f.0610	MCT.f.0602	MCT.f.0108	MCT.f.0109	MCT.f.0110	MCT.f.0114	MCT.f.0116	MCT.f.0117	MCT.f.0118	MCT.f.0319	MCT.f.0375	MCT.f.0376	MCT.f.0377	MCT.f.0379	MCT.f.0380	MCT.f.0384	MCT.f.0385	MCT.f.0386	MCT.f.0388	MCT.f.0389	MCT.f.0390	MCT.f.0431	MCT.f.0434	MCT.f.0436	MCT.f.0438	MCT.f.0439	MCT.f.0440	MCT.f.0520	MCT.f.0547	MCT.f.0550	MCT.f.0551	MCT.f.0553	MCT.f.0557	MCT.f.0558	MCT.f.0561	MCT.f.0613	MCT.f.0615	MCT.f.0618	MCT.f.0620	MCT.f.0623	MCT.f.0626	MCT.f.0627	MCT.f.0302	MCT.f.0126	MCT.f.0243	MCT.f.0041	MCT.f.0263	MCT.f.0330	MCT.f.0336	MCT.f.0340	MCT.f.0411	MCT.f.0412	MCT.f.0413	MCT.f.0056	MCT.f.0060	MCT.f.0303	MCT.f.0318	MCT.f.0300	MCT.f.0301	MCT.f.0378	MCT.f.0409	MCT.f.0410	MCT.f.0418	MCT.f.0141	MCT.f.0151	MCT.f.0374	MCT.f.0483	MCT.f.0053	MCT.f.0144	MCT.f.0628	MCT.f.0331	MCT.f.0604	MCT.f.0212	MCT.f.0262	MCT.f.0087	MCT.f.0091	MCT.f.0092	MCT.f.0093	MCT.f.0094	MCT.f.0098	MCT.f.0137	MCT.f.0145	MCT.f.0367	MCT.f.0232	MCT.f.0343	MCT.f.0348	MCT.f.0351	MCT.f.0356	MCT.f.0357	MCT.f.0597	MCT.f.0541	MCT.f.0113	MCT.f.0119	MCT.f.0325	MCT.f.0326	MCT.f.0327	MCT.f.0328	MCT.f.0329	MCT.f.0333	MCT.f.0334	MCT.f.0337	MCT.f.0338	MCT.f.0339	MCT.f.0395	MCT.f.0511	MCT.f.0513	MCT.f.0514	MCT.f.0516	MCT.f.0517	MCT.f.0518	MCT.f.0519	MCT.f.0521	MCT.f.0522	MCT.f.0525	MCT.f.0526	MCT.f.0527	MCT.f.0545	MCT.f.0549	MCT.f.0555	MCT.f.0565	MCT.f.0567	MCT.f.0568	MCT.f.0570	MCT.f.0577	MCT.f.0578	MCT.f.0599	MCT.f.0600	MCT.f.0601	MCT.f.0603	MCT.f.0612	MCT.f.0055	MCT.f.0066	MCT.f.0596	MCT.f.0052	MCT.f.0057	MCT.f.0608	MCT.f.0611	MCT.f.0063	MCT.f.0061	MCT.f.0059	MCT.f.0322	MCT.f.0323	MCT.f.0383	MCT.f.0075	MCT.f.0353	MCT.f.0370	MCT.f.0387	MCT.f.0415	MCT.f.0047	MCT.f.0371	MCT.f.0437	MCT.f.0048	MCT.f.0304	MCT.f.0321	MCT.f.0349	MCT.f.0364	MCT.f.0369	MCT.f.0424	MCT.f.0426	MCT.f.0206	MCT.f.0422	MCT.f.0244	MCT.f.0255	MCT.f.0097	MCT.f.0538	MCT.f.0359	MCT.f.0054	MCT.f.0112	MCT.f.0159	MCT.f.0210	MCT.f.0213	MCT.f.0227	MCT.f.0233	MCT.f.0296	MCT.f.0313	MCT.f.0350	MCT.f.0355	MCT.f.0423	MCT.f.0524	MCT.f.0416	MCT.f.0421	MCT.f.0035	MCT.f.0036	MCT.f.0037	MCT.f.0038	MCT.f.0039	MCT.f.0040	MCT.f.0042	MCT.f.0043	MCT.f.0046	MCT.f.0051	MCT.f.0058	MCT.f.0088	MCT.f.0096	MCT.f.0101	MCT.f.0102	MCT.f.0157	MCT.f.0234	MCT.f.0249	MCT.f.0253	MCT.f.0290	MCT.f.0291	MCT.f.0292	MCT.f.0293	MCT.f.0297	MCT.f.0306	MCT.f.0308	MCT.f.0391	MCT.f.0482	MCT.f.0531	MCT.f.0532	MCT.f.0535	MCT.f.0536	MCT.f.0537	MCT.f.0539	MCT.f.0540	MCT.f.0552	MCT.f.0373	MCT.f.0556	MCT.f.0064	MCT.f.0068	MCT.f.0104	MCT.f.0106	MCT.f.0111	MCT.f.0222	MCT.f.0236	MCT.f.0314	MCT.f.0317	MCT.f.0067	MCT.f.0546	MCT.f.0554	MCT.f.0311	MCT.f.0315	MCT.f.0209	MCT.f.0419	MCT.f.0161	MCT.f.0309	MCT.f.0312	MCT.f.0341	MCT.f.0342	MCT.f.0344	MCT.f.0345	MCT.f.0346	MCT.f.0362	MCT.f.0382	MCT.f.0560	MCT.f.0044	MCT.f.0224	MCT.f.0230	MCT.f.0429	MCT.f.0430	MCT.f.0223	MCT.f.0225	MCT.f.0226	MCT.f.0229	MCT.f.0231	MCT.f.0105	MCT.f.0163	MCT.f.0455	MCT.f.0544	MCT.f.0420	MCT.f.0397	MCT.f.0464	MCT.f.0221	MCT.f.0049	MCT.f.0238	MCT.f.0441	MCT.f.0442	MCT.f.0475	MCT.f.0462	MCT.f.0218	MCT.f.0228	MCT.f.0237	MCT.f.0427	MCT.f.0045	MCT.f.0368	MCT.f.0320	MCT.f.0428	MCT.f.0354	MCT.f.0432	MCT.f.0619	MCT.f.0372	MCT.f.0629	MCT.f.0435	MCT.f.0090	MCT.f.0466	MCT.f.0294	MCT.f.0298	MCT.f.0062	MCT.f.0299	MCT.f.0515	MCT.f.0484	MCT.f.0162	MCT.f.0310	MCT.f.0089	MCT.f.0433	MCT.f.0414	MCT.f.0305	MCT.f.0215	MCT.f.0103	MCT.f.0347	MCT.f.0352	MCT.f.0235	MCT.f.0107	MCT.f.0295	MCT.f.0307	MCT.f.0316	MCT.f.0115	MCT.f.0381	MCT.f.0528	MCT.f.0529	MCT.f.0548	MCT.f.0247	MCT.f.0530	MCT.f.0425	MCT.f.0246	MCT.f.0559	MCT.f.0188	MCT.f.0181	MCT.f.0173	MCT.f.0174	MCT.f.0179	MCT.f.0180	MCT.f.0185	MCT.f.0186	MCT.f.0189	MCT.f.0190	MCT.f.0195	MCT.f.0196	MCT.f.0201	MCT.f.0202	MCT.f.0171	MCT.f.0172	MCT.f.0177	MCT.f.0178	MCT.f.0182	MCT.f.0187	MCT.f.0191	MCT.f.0192	MCT.f.0197	MCT.f.0198	MCT.f.0203	MCT.f.0204	MCT.f.0175	MCT.f.0176	MCT.f.0183	MCT.f.0184	MCT.f.0193	MCT.f.0194	MCT.f.0199	MCT.f.0200
MCT.f.0065	0.0	8.53432901838	10.2432142271	9.83600926384	10.3237228002	9.57488870278	9.00476432474	9.37273910882	10.5364684787	10.5610636179	10.6651004762	9.649550036	10.4828530791	9.94198657656	9.34683114921	10.5367258424	10.4130468207	7.83666956128	9.70143241	10.176375119	10.0924914242	10.6605062014	9.26246858335	10.433495096	9.82938183127	10.0700073603	9.97881975894	9.24352687079	9.93847090171	9.81436946269	10.0093486416	10.6673084253	9.97445906146	10.1139758162	8.13271824798	8.918578084	9.7597614601	9.92329876768	8.86851764012	10.2197175295	10.2575515698	10.2185942772	10.3378826745	10.226358986	8.9910688226	10.3345679857	9.03198137592	9.10779890084	11.3152706199	10.7076005348	10.457728543	9.14456074283	9.12287735544	9.26367923961	9.32196735654	8.64642022027	8.57066116029	9.41346459725	10.1156653292	9.82789553827	9.58785011485	8.43575018671	10.6799480875	8.2575636027	9.90036861716	10.0518810851	8.31965442765	10.9264955984	9.95040271778	10.7797498781	8.776476567	9.86198543322	9.44599632029	8.98145843248	9.57072518944	9.18231255785	9.10519680875	9.12374249604	9.04535637149	10.23870032	10.3281813291	8.77978098594	8.75769410612	9.27383523604	10.4290321639	10.0899596453	10.2489251327	10.3543073012	8.57693773638	9.98409581779	10.132077913	9.78735949299	10.3579186006	9.02683084322	9.93682374023	7.92385244559	8.06465547272	9.76589385764	10.2128787074	9.61779697624	9.66317925069	8.60105066595	8.97382088503	8.8569010633	8.75802604199	9.4588641072	9.63775432997	9.50194002179	8.96913191044	8.51662917227	9.78459930998	7.83011077491	8.43469105615	8.70978518763	8.35017348988	9.9288610941	7.57061096833	7.13194220053	10.3196049187	9.16547247649	8.64148533927	7.90795546008	8.40028483311	7.25679770713	9.70361881254	9.71987779439	8.03701316798	7.69475493055	9.96753579301	8.87578695832	8.61872001819	7.43546821205	8.31032322609	9.73200439047	8.54474598554	9.03444190484	10.3531110388	9.84107227838	10.3835704605	10.0226045553	10.1223862854	9.98083390865	8.22779735516	10.4589163302	9.86352119455	9.76396934821	8.27492870338	9.29192143502	10.2218351564	8.57735952552	9.06676122627	9.20542356611	9.12084747506	9.31868111495	9.91476832797	9.16379103465	7.21276432273	9.09809782935	9.44618503989	9.28884167527	6.84251218332	7.71368929661	8.86769344167	8.25443472719	6.1395135448	8.53034860015	7.64524292602	8.2164550036	6.80739159015	8.17534412915	10.1647755211	9.58213073566	8.20915188029	7.71442801817	8.36107511399	8.17066842445	9.26157001779	7.86589716407	10.2535503126	9.59384712638	9.10071368204	9.05858004897	9.24009823895	9.71180392525	10.24113927	10.4478729342	10.2711986062	10.0273662813	10.1640960488	9.98517676481	10.1123400711	10.1239345647	10.3965925279	10.600414824	10.5879794444	10.309102129	10.5158494251	9.55049147089	10.0742980562	8.9317522711	9.51320052291	9.97020150476	9.98312266166	9.70812247702	9.69047493622	8.59371949952	8.70399163456	10.0642568375	8.81676098823	9.06171346292	9.96394749958	8.59278519854	9.67473593893	8.33240640749	10.5315810279	10.4747316766	7.91863803837	7.48730914287	10.1715553932	10.407083955	7.65974240385	8.74121977863	9.98559558175	9.95324745449	8.55910924386	7.08775589525	7.31129060696	7.37314828026	7.98011138032	7.25544678206	9.12732181425	7.99097926471	7.64316446196	8.21534557235	6.67398310167	8.50136492173	9.06617219125	10.0506834621	10.8509273897	9.23115789291	10.1231943003	10.2635583649	11.2438841627	8.33602992234	9.60714494192	9.18971303143	8.4589974233	9.66122022278	8.85691520548	8.57873941513	10.5085697865	10.5398466706	10.8369720784	9.87971718923	10.1891290089	9.52310045966	10.6023585719	8.59100547583	9.34639211532	9.20716979298	8.59608118959	10.1185819617	7.66208593422	10.0968121308	8.62236957349	8.46773301614	8.68058362946	8.3363843325	8.83568354532	8.6568215704	7.61240918908	9.52370440199	8.35509861405	9.41678346583	8.37748369563	9.98877812195	8.27985267476	8.56625517665	8.04357809104	8.82565696804	8.81694220223	10.161987041	11.0189153308	8.11966776625	10.3371526888	8.15643684675	9.25186331914	9.69425712319	11.0996843329	8.92102467868	8.09178731929	8.20349837938	8.97362737297	8.77454106635	8.3155303368	8.8709048873	9.21168252486	8.50198740403	9.31294412478	9.19570434365	9.47233897637	10.1190888154	9.70867897915	10.5549219661	10.5465017344	10.114679583	10.0908080733	9.62604422439	10.1490375924	9.54419205084	10.1029699573	9.47583103955	8.67699144212	9.84206921983	8.46010598222	10.3939853955	8.76148075105	8.98790740809	9.0754491596	10.9944078892	9.13744163625	10.1410753666	10.1100965087	10.1531025626	10.1253894945	10.3280522651	10.1111664913	10.1427047282	10.397791113	10.3590276182	10.1733736501	9.94264065432	9.72094058562	9.13907409146	9.60142144293	9.12323535856	10.0510615755	10.5085683111	10.8526460467	10.6591678606	10.0936447364	8.95170026776	9.12996201683	9.57360094119	10.5838223208	10.3130130577	10.5747455915	9.24544540254	9.85593952484	10.3171592235	9.38260139189	9.11481367205	10.1887226165	10.11869724	8.25413966883	8.45908109169	8.97143830153	8.0056051105	9.45022487613	10.2947259191	9.26461952609	8.17520868601	8.97167008365	8.27184349772	7.99819776007	8.02198764944	8.4530237581	9.29253198206	9.46542975357	9.84551744335	8.09965187361	9.03079158872	8.35089946798	10.4343533263	10.2019402804	8.2110236015	9.77880582457	10.0663481897	9.35780230781	9.14343870672	9.30228704991	8.38725251126	10.0991100544	7.78688588634	10.2487655945	9.32757011153	8.95918399521	9.41567894081	10.2049725419	10.4364835933	9.8593712503	9.62187220144	8.3854004633	11.2997149028	7.91649057265	9.23560585462	7.84639356985	7.99668826494	8.15426738703	8.17123396086	8.42975293684	8.64596019415	9.8637960756	8.81364711602	7.06100502614	7.84619538129	7.70069492584	10.554500961	10.0183692235	8.92609797455	9.54069405217	10.544104816	8.42344010896	10.6046465827	9.90365491609	10.3111777411	10.0617491614	9.94030549845	10.8026980878	9.30211435717	9.768458135	8.27363810895	7.73158613742	9.3044523667	8.58663694001	7.9217018255	9.19005020139	9.87306689883	9.53794465674	9.31510127838	9.45653586651	9.77676323825	9.49917350612	9.44690746991	9.40181633662	8.77585295251	10.3260514159	9.83785813264	9.76973825723	9.40020862459	10.1674434466	10.1766602511	10.2957550312	8.96829857815	9.38581477714	10.9805897881	9.08208224975	8.16692769461	7.95953791587	6.78365835689	9.14612489537	9.38810973044	9.70331157107	9.18006407829	9.17169849434	10.2434994811	10.2504055676	10.5649763948	9.44152123616	8.95888310374	9.47660523607	8.18310237044	8.96301870318	10.0553210289	9.98129208487	9.47501725635	10.1375011738	9.64423489654	7.81773312048	9.55223495164	9.87622564388	9.36466874505	10.0197293099	10.1930492833	9.68134877079	9.72000023932	10.900164107	9.55636041424	9.69312265545	8.96364488643	9.27334436622	9.93488232282	10.8625522724	9.20948050472	9.68927898534	10.4182490045	9.21245835217	9.99006794785	7.97520380602	8.5459287082	8.70588381748	9.47746691893	9.36981309652	9.47118335796	8.45999359717	9.52719329965	9.87001467364	10.4573145892	10.0929916974	10.9253471151	9.23672341507	8.89866235911	9.87500442588	10.205004953	8.94991587839	10.1219429254	10.1114356666	8.85932951451	9.47926055679	9.56079457305	9.71106704906	8.16468320118	9.60867085689	9.41634582277	10.9658988237	9.00447673277	10.1480116885	9.82058921452	8.95124064493	9.72581017048	9.68031752265	9.29282895153	10.3224785111	7.45352555541	9.58099352052	9.44708423326	9.27912346667	10.4897849417	9.69330453564	8.91078007877	10.4208778099	9.55939524838	9.46097507705	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127	11.8660907127
MCT.f.0070	8.53432901838	0.0	7.52849443871	9.66700790088	10.1607493105	9.77589924859	9.1862745098	7.44787897584	9.34666008961	10.5665923056	8.94209379658	10.5023420479	9.40371674661	10.0413240565	10.3617092372	10.2191402306	10.7646984971	10.0812164499	8.9706775242	10.434300814	9.13963161022	10.6581542797	10.2649863671	9.81942746619	9.0871459695	9.42315697229	9.05488790498	9.37516339869	9.58095815646	9.32820239207	9.60153193441	10.1836768896	9.83574569222	10.4078431373	9.18819735458	9.79643133654	10.3489339358	9.83212934297	10.2082398465	9.72662868262	9.34992895709	9.47930283224	9.87652374027	9.26945075106	10.1144567027	9.62493715435	10.348744598	9.85349123148	11.1789727992	11.1164021164	9.78340009839	9.99128540305	9.67317652277	9.6621759815	9.21913901988	10.1397000306	9.71742201154	9.89248619344	10.09695235	10.7990437079	10.3024431995	10.0051310244	10.628185248	9.11612483377	9.86353504707	9.00201895767	10.0579855874	10.9307888979	10.103587963	10.1051198257	8.78815840062	10.6639744401	10.3760348584	10.0729755179	10.3827498985	9.73364067849	10.6838468721	10.3306410862	9.61233788994	10.4255840211	9.77400361218	9.56780185759	9.44316420726	9.75611099141	10.4743567097	10.1903881436	9.88353389123	9.8441662848	8.60499413441	9.43603214811	9.88815597924	9.8112844489	10.4156121077	8.86476652517	8.82616923493	8.97778092384	10.0760743228	9.57867657108	8.68041715776	9.13811764706	9.80910199628	9.79112200436	8.23249734002	8.80147058824	7.37953434928	8.24929971989	9.31088075712	8.64383904988	8.32949025021	10.1845244164	10.099560026	8.97197913904	8.58935687664	9.37561844661	9.15245630416	10.4934412903	8.12709864691	7.89405245913	10.0759468385	7.90289449113	9.94887735157	10.00059577	9.31146121719	7.92495671695	9.51722911387	8.33333333333	8.98645372127	9.05920519059	10.0612011127	10.3536828443	10.1131796812	10.0404495351	9.34139716493	10.150683953	9.04039973477	9.23203671976	9.57097919838	9.98807809376	6.77976915058	9.34857149931	10.156162253	9.27901404941	9.87622979016	10.5641889606	10.0772276989	9.86167666458	9.65911739373	9.66675872227	10.2386112868	8.06442577031	9.907000943	9.69063180828	9.88857765328	10.2362852628	9.44273852098	10.2826233942	8.03744176634	9.25157941965	9.95159841714	8.59957847873	8.26186055639	7.92137771489	9.33854652972	8.97361640467	9.23747276688	8.44786512736	8.69033471975	8.6428583878	8.5456424956	8.62689878819	10.0228538421	9.70791872304	8.53130896165	7.46623093682	8.4174291939	8.69115524998	9.20787602253	7.78966938665	9.50648135149	8.82848185345	9.21933314389	9.96045660604	10.0629490567	8.43527517287	10.2818607859	10.2887199824	10.0627003403	10.2849673203	10.5381263617	10.3711500975	10.5879226628	10.9556916352	10.758239466	10.4106753813	10.9511682067	10.2317584812	9.60482322742	10.1842959406	9.69017864924	9.36063024873	8.97593452586	9.97256338433	9.70313225472	9.76923529865	9.70595067295	9.77021919879	10.1606173049	10.5010414422	9.50004136676	10.0012200436	9.68464052288	9.27994585105	9.29094219118	9.1352124183	9.71118161382	9.73946360153	8.74466230937	9.71051462656	10.6530501089	9.52789618263	9.26683320216	9.06567646304	10.2366257485	9.52574696545	9.2251171397	9.39576478529	8.98710595349	9.19273849758	9.0973555178	8.54595772243	9.86432042903	8.68542324951	8.76138300885	9.70660130719	9.37274573737	9.79194573591	10.7620380155	9.8905850185	10.783011028	11.255308817	10.8810797046	10.5679178909	11.2014405762	9.69955266788	10.3075091899	10.5830973721	9.45136464643	9.87330646154	9.98690788509	10.2363056334	10.7040309686	10.2550685997	9.96861695147	9.50773362434	10.359051508	9.34058153176	10.5413483077	9.11050565506	9.8386893367	8.99908230531	9.9481142441	10.4607317256	9.36541454189	9.91802324795	10.0064388105	8.62432509236	8.78089948961	9.81651062828	9.30248366013	9.55384074777	9.15830574654	7.86592279637	8.36200408411	9.52277731424	10.1956606082	9.76055016708	8.31811571536	9.15170194479	8.56774087132	9.26355673213	9.45563888638	10.4953703704	10.8422617977	8.59005687258	9.16698977143	10.0867751356	9.41108466508	9.73996061307	10.9608745536	8.51107182399	9.43174223744	10.1121201378	9.58772646485	10.2044630024	8.95416133608	9.35477874559	7.77377377377	9.39246809835	10.2572469191	10.4281045752	10.4247371609	10.3139902984	10.1550131164	10.9940474563	10.6943949297	10.7014734888	10.0228021937	10.2380182763	10.7225341434	9.24991360529	10.8091361695	10.2945207651	10.2476619613	10.5526223498	10.1362415767	10.5836788049	10.1177361348	10.8273697426	10.5555677268	10.8898515479	10.4556816879	11.0632175209	10.692562257	10.4849202143	10.4163200634	10.4391805031	10.1431204961	10.7615166549	10.5186271492	10.1952996802	9.57727233115	9.49001750063	9.98389694042	9.47138662228	10.8257187933	10.7606327555	10.4865581453	10.522106882	10.9748256559	10.6173127117	10.5685032793	10.6586530862	10.1173465555	9.81205164993	10.6192569456	10.0315924054	10.758757888	9.55655341017	11.0864626659	10.9163046861	10.8699346405	9.80342359166	11.2115624027	10.8516599501	10.4204793028	10.0837492573	8.60888274166	10.0832362485	9.98954248366	9.65543262619	8.88752486502	9.72272272272	9.61496521903	9.76002341235	9.36796087088	10.1011384209	10.3339899126	10.4674459527	9.38181484106	10.0122299767	9.64204064945	8.92366628601	10.1814612959	10.8200381602	10.4594577105	10.5054992793	10.0176681425	9.13637485646	10.4223506363	10.7304020598	10.135971588	10.5272331155	9.41643323996	10.1062978163	10.3421898819	9.99317988065	10.4492311117	10.1989478718	9.81341522518	10.7114314727	10.9259259259	9.64110739147	9.88911465565	11.1790501089	9.79148560325	9.62888443844	10.1744375869	10.5761338879	10.003068282	10.1830528902	10.2068441469	9.81474453581	9.92184638353	10.4784540079	10.237136807	10.1641947377	10.470674919	9.82139073774	10.3762268384	10.2952541695	9.62849840791	10.4250818797	10.3365122068	10.3168378462	9.90997482621	10.1530283224	10.6773089164	10.7301257317	10.9075956153	10.8202270382	10.6915836453	7.76416122004	8.97238581338	9.98343176628	9.51985381966	8.60854149879	10.4247629983	11.0912499367	10.7990615049	10.8602955897	10.8323596892	10.4027345804	9.97106753813	9.99583214928	11.1051158884	9.98130520073	9.47222222222	9.90624780378	9.42587093955	10.4109395261	9.5980474061	10.4754823929	10.5480320893	9.8044938933	9.58607859601	10.6775599129	9.63378240185	9.63675259133	9.57578301453	8.99381975012	7.31579786386	10.5801148742	9.08864968412	10.3369368811	10.2080061441	10.2486489545	10.3677559913	10.6392889506	9.98171744794	9.19138245657	10.6616170871	10.0667262074	10.0316020025	10.6973534363	10.9950980392	10.6121667453	11.0597234063	10.986371415	10.3908383063	11.0306313347	10.1322088692	8.4590246355	8.11745978238	10.1424440483	10.186828101	10.4261944852	11.5621770392	10.5567286744	10.4437105836	9.87415906534	8.85264004592	9.44298452485	10.4973557014	10.2772159156	10.5640940064	10.5672541792	10.6774839135	9.22850372915	9.24463898442	9.49916490998	9.9330583338	10.5154785428	9.37071116466	9.91485546904	9.44640477393	8.26462208815	10.0011309019	10.0937672024	10.3155436435	11.5873482726	8.60675381264	9.74914410209	11.1212632594	11.0878503448	10.6278470984	11.0912158717	10.6713886729	9.25641754286	10.7462302506	10.7503758937	10.9032822601	9.54002719656	10.8405914176	10.555224022	10.607079308	10.0231332937	9.82788671024	10.984835568	10.3214394285	10.9063180828	8.2856152562	9.59522542278	10.022990166	9.37792250783	10.5604442319	10.7189542484	10.6902094598	10.2376168799	10.871459695	10.1241830065	9.13969310147	10.688453159	11.3050157891	11.9211519933	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183	11.9477124183
